target_id	latest_stage_observed	has_any_generated_output	has_prothunt_output	has_af3_inputs	has_af3_results	has_filtered_af3_models	prothunt_output_dir_count	af3_input_json_count	af3_template_cif_count	af3_result_dir_count	filtered_child_dir_count	filtered_child_file_count	filtered_cif_file_count	filtered_pdb_file_count	filtered_json_file_count	prothunt_roots	prothunt_conf_gen_results_child_dir_count	prothunt_conf_gen_results_child_file_count	prothunt_dataset_root_child_dir_count	prothunt_dataset_root_child_file_count	overlaps_1000_train	overlaps_1000_test	overlaps_1000_all	overlaps_1000_trained_ids	first_seen_mtime_iso	latest_seen_mtime_iso	tierb_has_sequence	tierb_pass_vhvl80	tierb_fail_reason	max_vhvl_identity_to_1000_all	nearest_vhvl_target_1000_all	max_vh_identity_to_1000_all	nearest_vh_target_1000_all	max_vl_identity_to_1000_all	nearest_vl_target_1000_all
9jqu	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-29T22:42:18-0400	2026-06-04T20:32:05-0400	True	False	max_vhvl_identity_ge_0.80	0.850877	9l2k	0.883333	7n4l	0.869159	7czu
9jqv	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T22:48:03-0400	2026-05-29T22:53:18-0400	True	False	max_vhvl_identity_ge_0.80	0.860262	9pwn	0.868852	9pwn	0.953271	7czu
9kod	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T23:11:09-0400	2026-05-29T23:17:02-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8yvk	1.000000	8yvk	1.000000	8yvk
9l1s	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T23:34:32-0400	2026-05-29T23:40:57-0400	True	False	max_vhvl_identity_ge_0.80	0.991150	1s78	0.983193	1s78	1.000000	1s78
9l6c	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1860			False	False	False	False	2026-06-20T10:53:03-0400	2026-06-24T17:36:39-0400	True	False	max_vhvl_identity_ge_0.80	0.917749	6rp8	0.886179	6rp8	0.972222	9bj3
9lae	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-29T23:41:00-0400	2026-06-04T20:27:15-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	8iv4	1.000000	8iv4	1.000000	8iv4
9lbs	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-29T23:46:33-0400	2026-06-04T20:27:45-0400	True	False	max_vhvl_identity_ge_0.80	0.995726	7x1m	0.992126	7soc	1.000000	7x1m
9lyp	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	1662			False	False	False	False	2026-06-20T10:59:35-0400	2026-06-24T17:43:35-0400	True	False	max_vhvl_identity_ge_0.80	0.878261	6pzw	0.881890	7rkv	0.936937	7czw
9m7v	af3_results	True	False	False	True					100											False	False	False	False	2026-05-29T23:58:13-0400	2026-05-30T00:04:08-0400	True	False	max_vhvl_identity_ge_0.80	0.823529	2a0l	0.858333	1ken	0.923810	3ab0
9md3	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T00:10:22-0400	2026-05-30T00:16:17-0400	True	False	max_vhvl_identity_ge_0.80	0.818182	6orq	0.889831	2otu	0.936937	1nsn
9md4	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-30T00:16:20-0400	2026-06-04T20:34:00-0400	True	False	max_vhvl_identity_ge_0.80	0.813043	9mx1	0.821138	3uyr	0.934579	9mx1
9md5	filtered_af3_models	True	False	True	True	True		37	37	100	37	0	0	0	0						False	False	False	False	2026-05-30T00:22:14-0400	2026-06-04T20:17:31-0400	True	False	max_vhvl_identity_ge_0.80	0.800000	9mx1	0.829268	3uyr	0.925234	9mx1
9me4	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T00:33:37-0400	2026-05-30T00:39:42-0400	True	False	max_vhvl_identity_ge_0.80	0.827434	2zjs	0.789916	5i73	0.915888	2zjs
9mew	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T00:51:22-0400	2026-05-30T00:56:40-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	5w1k	1.000000	5w1k	1.000000	5w1k
9ml6	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	2155			False	False	False	False	2026-06-20T11:17:28-0400	2026-06-24T18:20:54-0400	True	False	max_vhvl_identity_ge_0.80	0.819328	9f1i	0.798450	8gzz	0.840708	9f1i
9ml8	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-30T01:14:15-0400	2026-06-04T20:38:02-0400	True	False	max_vhvl_identity_ge_0.80	0.804167	8gzz	0.838462	8gzz	0.818182	9jub
9ml9	filtered_af3_models	True	True	True	True	True	1	100	100	100	100	0	0	0	0	prothunt_conf_gen_results	0	2081			False	False	False	False	2026-06-19T01:21:03-0400	2026-06-24T18:19:21-0400	True	False	max_vhvl_identity_ge_0.80	0.819328	9f1i	0.798450	8gzz	0.840708	9f1i
9mqa	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-30T01:37:43-0400	2026-06-04T20:40:24-0400	True	False	max_vhvl_identity_ge_0.80	0.840336	9bt5	0.841270	7eng	0.901786	5a3i
9msn	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T01:49:32-0400	2026-05-30T01:55:13-0400	True	False	max_vhvl_identity_ge_0.80	0.835498	9oaq	0.901639	5if0	0.926606	6o2c
9njy	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T02:13:24-0400	2026-05-30T02:19:27-0400	True	False	max_vhvl_identity_ge_0.80	0.843478	7yv1	0.804878	4xnm	0.943925	9jcy
9o4p	filtered_af3_models	True	False	True	True	True		100	100	100	100	0	0	0	0						False	False	False	False	2026-05-30T02:36:46-0400	2026-06-04T20:41:51-0400	True	False	max_vhvl_identity_ge_0.80	0.875536	4xak	0.865079	4xak	0.935185	7bz5
9o4q	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T02:42:33-0400	2026-05-30T02:48:54-0400	True	False	max_vhvl_identity_ge_0.80	0.832636	6wxl	0.825397	9aug	0.946429	9bt5
9osr	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T02:59:49-0400	2026-05-30T03:05:43-0400	True	False	max_vhvl_identity_ge_0.80	0.822785	6lxj	0.804878	7k9z	0.853211	6lxi
9ptm	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T03:23:30-0400	2026-05-30T03:29:43-0400	True	False	max_vhvl_identity_ge_0.80	0.827434	2zjs	0.789916	5i73	0.915888	2zjs
9uaa	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T03:58:50-0400	2026-05-30T04:04:31-0400	True	False	max_vhvl_identity_ge_0.80	0.802575	4yk4	0.779528	4yk4	0.869159	4xak
9uxd	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T04:04:35-0400	2026-05-30T04:10:12-0400	True	False	max_vhvl_identity_ge_0.80	1.000000	9uxe	1.000000	9uxe	1.000000	9uxe
9z3q	af3_results	True	False	False	True					100											False	False	False	False	2026-05-30T04:16:14-0400	2026-05-30T04:22:16-0400	True	False	max_vhvl_identity_ge_0.80	0.817021	6xq4	0.837398	7ley	0.938053	7czy
